SPOT_ID,FRAME,POSITION_X,POSITION_Y
8192,103,409.89008307143905,236.18991943096765
8193,103,417.0585517161369,240.04125780105568
8194,103,300.7049367448053,275.58473782868595
8195,103,47.214200071353034,300.6718929915463
8196,103,442.7500088550002,307.5100061502001
8197,103,114.77175029882345,319.1022192561186
8198,104,361.28400722568017,0.0
8199,104,408.80358286023,16.65865288661235
8200,104,84.72093438797133,26.146629130415516
8201,104,183.76626099621893,47.53520469434807
8202,104,333.8336975268065,66.92928355911708
8203,104,309.0606292567404,67.38906009533575
8204,104,332.6149517097999,74.0607030464554
8205,104,439.58442983394747,74.2564085992082
8206,104,409.2701003731081,75.18906800195835
8207,104,420.3095841019837,75.23906127832021
8208,104,302.31133803514996,78.78501750524485
8209,104,96.64026672632015,116.25592571922778
8210,104,251.98334867935975,121.3277860062778
8211,104,365.96389626693286,121.88618564381463
8212,104,340.998404183876,137.7600321954966
8213,104,330.4815359148917,138.68919936216537
8214,104,269.9179340730315,148.7103366216522
8215,104,401.6392688701223,148.7416362008657
8216,104,138.6259295465751,166.62549039190986
8217,104,402.60710662765104,176.89503635852168
8218,104,199.0370873505356,180.19077731840775
8219,104,432.1285213379209,195.27470644872065
8220,104,104.74160833043445,210.29923502361873
8221,104,417.7583500175559,228.7397172236629
8222,104,339.527600967379,236.4581722226839
8223,104,422.56768541212267,238.4954332107775
8224,104,418.03662558952016,239.44329183425694
8225,104,365.28653531801007,267.84228089131744
8226,104,299.8629840711486,274.2140205567369
8227,104,46.10566389302973,300.1352640415602
8228,104,442.7500088550002,304.61200609224016
8229,104,116.3942976694681,319.471122064417
8230,105,356.7266222138513,4.629618724966951
8231,105,376.8700327704967,11.960797842941068
8232,105,409.01766763821,16.526552509083754
8233,105,183.97874648857527,47.29514806092074
8234,105,207.6127174358134,48.785923277760524
8235,105,333.8850911854546,67.1602164990682
8236,105,307.8707200797722,71.48314527465186
8237,105,409.5061372483461,74.95581144637768
8238,105,420.57266924975283,75.04912211938931
8239,105,331.98447808995707,75.41464518415091
8240,105,436.6405305394812,77.48563412278865
8241,105,332.28778562115883,78.48949249432016
8242,105,260.4328571620835,111.93369836331418
8243,105,96.92088656074675,116.15513271997388
8244,105,255.2565163511883,119.79177122349253
8245,105,367.9914495526084,121.09501966310002
8246,105,341.2374484255853,137.63715225644745
8247,105,330.6350287708894,138.44882134468776
8248,105,271.3931724892748,144.09484695328246
8249,105,401.4718676099108,149.4276434787219
8250,105,136.75994325919024,165.49631252341516
8251,105,242.8707800177306,165.73591121052831
8252,105,413.5278246934866,172.61983284811802
8253,105,199.18027882814246,180.19180126285596
8254,105,427.98507175906286,192.3160278133683
8255,105,104.79690937534365,210.98579761512127
8256,105,423.7854963934163,228.5900819300577
8257,105,339.8151252224327,236.16084863208008
8258,105,417.4226147621015,240.59554878141353
8259,105,428.30860190626686,244.7247120501526
8260,105,303.3337189644863,264.06286468961514
8261,105,367.2987604574571,271.5983717223806
8262,105,369.4431977992854,275.82145867953983
8263,105,45.57323287739322,300.7939291931952
8264,105,442.7500088550002,305.25600610512015
8265,105,116.3148647206829,318.35982811114724
8266,106,366.7580073351602,0.0
8267,106,376.4460222036294,12.033023404847409
8268,106,408.5143590874226,16.85648529434735
8269,106,85.68617616896994,29.540718847602847
8270,106,183.7209646565777,47.34687358437486
8271,106,332.11270248062056,67.51113522068141
8272,106,307.56325138530946,71.85011241819016
8273,106,409.0780698922831,74.9814071257362
8274,106,420.17360147758745,75.1524850480408
8275,106,434.60254973213483,79.85112444620604
8276,106,260.0297716252926,112.27868506118114
8277,106,96.53397945503947,116.30280326874556
8278,106,368.4270109095452,117.24693932815065
8279,106,254.70420138134028,118.82136013792693
